Rank,Symbol,Market Cap,Price,Date
19,RVR,"$6,464,287.27",$0.2052,2016-05-15
18,YBC,"$6,717,090.53",$2.23,2016-05-15
17,AMP,"$8,086,146.10",$0.04376,2016-05-15
16,BTS,"$9,139,508.55",$0.003574,2016-05-15
15,FCT,"$9,186,464.63",$1.05,2016-05-15
14,PPC,"$9,447,256.65",$0.4085,2016-05-15
13,XLM,"$9,666,567.16",$0.001762,2016-05-15
12,XMR,"$9,765,707.56",$0.8238,2016-05-15
11,TIPS,"$9,872,742.09",$0.00002337,2016-05-15
10,STEEM,"$10,920,350.35",$0.3741,2016-05-15
9,XEM,"$13,233,613.80",$0.00147,2016-05-15
8,DGD,"$20,385,936.74",$10.19,2016-05-15
7,MAID,"$23,398,009.88",$0.0517,2016-05-15
6,DOGE,"$24,094,643.17",$0.0002309,2016-05-15
5,DASH,"$45,151,175.60",$7.00,2016-05-15
4,LTC,"$186,088,232.58",$4.06,2016-05-15
3,XRP,"$211,329,074.13",$0.006061,2016-05-15
2,ETH,"$797,608,026.66",$9.96,2016-05-15
23,NMC,"$6,074,063.51",$0.4246,2016-05-15
24,AGRS,"$4,420,966.61",$0.1053,2016-05-15
25,FTC,"$4,215,355.93",$0.02298,2016-05-15
98,RBIES,"$81,325.47",$0.0128,2016-05-15
47,RDD,"$1,176,315.34",$0.00004186,2016-05-15
46,XVC,"$1,179,566.05",$0.08256,2016-05-15
45,CLAM,"$1,194,786.96",$0.6926,2016-05-15
44,BTCD,"$1,278,025.05",$1.01,2016-05-15
43,MINT,"$1,283,307.32",$0.00005572,2016-05-15
42,MONA,"$1,456,421.04",$0.044,2016-05-15
41,SC,"$1,652,024.80",$0.000119,2016-05-15
40,GAME,"$1,674,893.44",$0.03046,2016-05-15
39,AUR,"$1,691,707.80",$0.2091,2016-05-15
38,DGB,"$1,691,853.36",$0.0002615,2016-05-15
49,EAC,"$1,113,788.70",$0.0001192,2016-05-15
37,SCOT,"$1,839,781.18",$0.00184,2016-05-15
35,BLK,"$2,124,541.75",$0.02816,2016-05-15
34,CREVA,"$2,171,167.83",$0.091,2016-05-15
33,DCR,"$2,196,126.24",$1.33,2016-05-15
32,SLR,"$2,518,648.64",$0.07343,2016-05-15
31,VASH,"$2,901,544.76",$0.007248,2016-05-15
30,SJCX,"$3,306,132.46",$0.06677,2016-05-15
29,RBY,"$3,385,790.78",$0.147,2016-05-15
28,SYS,"$3,415,097.97",$0.007965,2016-05-15
27,XAUR,"$3,604,784.72",$482.33,2016-05-15
26,XCP,"$3,880,439.81",$1.48,2016-05-15
36,USDT,"$1,951,591.93",$1.00,2016-05-15
99,C2,"$73,303.69",$0.0007332,2016-05-15
175,UBQ,"$161,775.98",$0.04539,2016-05-15
101,XBC,"$50,452.56",$0.5946,2016-05-15
173,POT,"$165,145.61",$0.0007753,2016-05-15
172,SILK,"$170,411.63",$0.003895,2016-05-15
171,NRS,"$176,878.48",$0.07139,2016-05-15
170,FLO,"$178,056.97",$0.001445,2016-05-15
169,XTC,"$184,055.02",$0.001841,2016-05-15
168,OK,"$186,117.74",$0.002892,2016-05-15
167,XC,"$190,483.68",$0.03354,2016-05-15
166,XPB,"$190,784.00",$0.008856,2016-05-15
165,SKYNET,"$209,825.18",$0.2346,2016-05-15
164,MAX,"$210,373.78",$0.005074,2016-05-15
163,XCN,"$219,001.39",$0.001067,2016-05-15
162,CNMT,"$222,212.10",$0.08485,2016-05-15
161,SRC,"$229,970.31",$0.04056,2016-05-15
160,BITS,"$231,240.95",$0.05712,2016-05-15
159,VOOT,"$258,948.56",$0.003738,2016-05-15
158,CBX,"$259,319.54",$0.2677,2016-05-15
157,ZEIT,"$264,220.38",$0.000007739,2016-05-15
156,TIX,"$265,140.39",$0.000003965,2016-05-15
155,PTS,"$270,017.46",$0.00027,2016-05-15
154,NAV,"$273,657.12",$0.004592,2016-05-15
153,BURST,"$281,074.28",$0.0001965,2016-05-15
174,FLVR,"$161,927.52",$0.003209,2016-05-15
176,DEM,"$160,784.62",$0.008215,2016-05-15
177,FIMK,"$155,939.02",$0.0003432,2016-05-15
178,LQD,"$151,717.56",$0.444,2016-05-15
100,ADZ,"$59,674.73",$0.02958,2016-05-15
199,STS,"$115,476.13",$0.0002043,2016-05-15
198,KOBO,"$116,389.65",$0.004792,2016-05-15
197,FLY,"$117,991.33",$0.5755,2016-05-15
196,DVC,"$118,294.62",$0.00001099,2016-05-15
195,GAM,"$119,284.36",$0.06867,2016-05-15
194,MMNXT,"$120,409.56",$0.01204,2016-05-15
193,EFL,"$123,142.43",$0.008532,2016-05-15
192,ABY,"$123,467.54",$0.0001861,2016-05-15
191,CANN,"$124,415.21",$0.001611,2016-05-15
152,LXC,"$292,515.79",$0.02989,2016-05-15
190,BBR,"$124,533.91",$0.01748,2016-05-15
188,ORB,"$127,082.61",$0.04948,2016-05-15
187,ERC,"$128,154.69",$0.00138,2016-05-15
186,JLH,"$129,937.37",$0.01299,2016-05-15
185,NET,"$129,949.90",$0.0002105,2016-05-15
184,SPR,"$135,687.30",$0.02689,2016-05-15
183,HMP,"$141,868.26",$0.0001107,2016-05-15
182,XMY,"$144,352.88",$0.0001098,2016-05-15
181,PND,"$144,803.05",$0.000004453,2016-05-15
180,ADC,"$144,864.37",$0.0001891,2016-05-15
179,FRC,"$146,586.48",$0.003189,2016-05-15
189,GLC,"$124,740.38",$0.00334,2016-05-15
151,CLOAK,"$305,976.03",$0.06442,2016-05-15
200,MED,"$112,874.04",$0.002792,2016-05-15
149,BLOCK,"$322,533.38",$0.08248,2016-05-15
122,AMBER,"$883,657.84",$0.02035,2016-05-15
121,PLS,"$924,199.00",$0.0004744,2016-05-15
120,OMNI,"$944,012.88",$1.71,2016-05-15
119,QRK,"$954,542.24",$0.003817,2016-05-15
118,UNITY,"$1,184,162.86",$1.45,2016-05-15
117,RBT,"$1,256,059.80",$0.01101,2016-05-15
116,NSR,"$2,119,100.46",$0.00258,2016-05-15
115,BCY,"$2,268,405.82",$0.05358,2016-05-15
114,GRC,"$2,906,245.19",$0.007726,2016-05-15
113,SOON,"$7,822.87",$0.0006277,2016-05-15
112,U,"$8,195.94",$0.003047,2016-05-15
111,RHC,"$14,150.95",$0.08055,2016-05-15
110,QTL,"$21,183.66",$0.004185,2016-05-15
109,METAL,"$24,643.85",$0.0003204,2016-05-15
108,BTA,"$28,901.76",$0.006458,2016-05-15
107,611,"$38,605.77",$0.1052,2016-05-15
106,GAP,"$39,544.68",$0.005451,2016-05-15
105,XMG,"$44,607.84",$0.009459,2016-05-15
104,ADN,"$45,424.81",$0.003103,2016-05-15
103,STEPS,"$47,686.04",$0.002637,2016-05-15
150,CSC,"$311,425.29",$0.008241,2016-05-15
123,I0C,"$756,614.70",$0.03615,2016-05-15
124,SFT,"$736,964.87",$0.0003432,2016-05-15
102,CUBE,"$48,918.64",$0.00133,2016-05-15
126,NOTE,"$630,394.93",$0.005685,2016-05-15
148,XCR,"$322,648.18",$0.003226,2016-05-15
147,MOON,"$323,039.88",$0.000001516,2016-05-15
146,KARMA,"$327,856.48",$0.000004577,2016-05-15
145,ANC,"$342,371.70",$0.1622,2016-05-15
144,NXS,"$354,418.50",$0.009506,2016-05-15
143,NEU,"$397,268.24",$0.001281,2016-05-15
125,FAIR,"$709,394.80",$0.01352,2016-05-15
141,APC,"$405,960.76",$0.01822,2016-05-15
140,DGC,"$409,933.88",$0.01242,2016-05-15
139,UNO,"$427,596.77",$2.17,2016-05-15
138,DEX,"$435,228.59",$0.4352,2016-05-15
142,AC,"$404,059.00",$0.0009062,2016-05-15
136,ZET,"$487,016.99",$0.002969,2016-05-15
135,BAY,"$490,448.12",$0.0004883,2016-05-15
134,DMD,"$492,472.31",$0.3051,2016-05-15
133,ZCC,"$500,150.07",$0.008112,2016-05-15
132,FC2,"$500,808.32",$0.004998,2016-05-15
131,BILS,"$551,069.68",$0.0005511,2016-05-15
130,DUO,"$577,666.92",$2.21,2016-05-15
129,IXC,"$579,014.56",$0.02757,2016-05-15
128,MEC,"$584,545.57",$0.01801,2016-05-15
127,OBITS,"$620,233.74",$0.09292,2016-05-15
137,SWARM,"$439,568.38",$0.004398,2016-05-15
64,WDC,"$657,047.59",$0.006373,2016-05-22
65,BOST,"$651,264.81",$0.05499,2016-05-22
66,OBITS,"$628,357.00",$0.09401,2016-05-22
67,NLG,"$579,263.59",$0.001896,2016-05-22
72,NXS,"$495,328.21",$0.01318,2016-05-22
69,SFT,"$566,216.69",$0.0002637,2016-05-22
70,BILS,"$534,588.88",$0.0005346,2016-05-22
71,XDN,"$519,666.18",$0.00007575,2016-05-22
68,MEC,"$578,050.06",$0.01778,2016-05-22
63,XCR,"$677,047.06",$0.00677,2016-05-22
52,EXP,"$922,474.99",$0.4465,2016-05-22
61,IFC,"$701,118.93",$0.000007739,2016-05-22
60,USNBT,"$754,123.53",$0.9961,2016-05-22
59,VTC,"$784,953.36",$0.03402,2016-05-22
58,XSI,"$786,551.82",$0.08501,2016-05-22
57,IOC,"$796,905.22",$0.04903,2016-05-22
56,DBIC,"$823,165.38",$0.1406,2016-05-22
55,SDC,"$856,226.77",$0.131,2016-05-22
54,QORA,"$878,866.34",$0.00008789,2016-05-22
53,RADS,"$910,546.43",$0.3292,2016-05-22
73,CURE,"$484,630.47",$0.01834,2016-05-22
62,XSD,"$693,827.57",$0.0005079,2016-05-22
74,ZCC,"$479,393.99",$0.007775,2016-05-22
87,CPC,"$183,416.27",$0.3296,2016-05-22
77,EXE,"$398,699.29",$0.0223,2016-05-22
51,XPM,"$1,003,410.67",$0.06874,2016-05-22
98,GBT,"$111,183.52",$0.005518,2016-05-22
97,PIVX,"$118,238.39",$0.003249,2016-05-22
96,BBR,"$124,229.65",$0.01744,2016-05-22
95,UBQ,"$126,202.23",$0.03537,2016-05-22
94,BTSR,"$129,767.81",$0.05867,2016-05-22
93,OK,"$143,107.35",$0.002219,2016-05-22
92,MOJO,"$144,479.55",$0.001444,2016-05-22
91,DONU,"$146,051.78",$0.01717,2016-05-22
90,CBX,"$154,743.29",$0.1597,2016-05-22
89,CRB,"$154,968.12",$0.01255,2016-05-22
88,SHIFT,"$164,373.70",$0.0229,2016-05-22
86,SRC,"$199,077.45",$0.035,2016-05-22
85,XCN,"$207,376.74",$0.00101,2016-05-22
84,RIC,"$228,067.53",$0.009709,2016-05-22
83,SIB,"$310,480.17",$0.03034,2016-05-22
82,VTA,"$350,033.50",$0.00002978,2016-05-22
81,XVG,"$360,125.86",$0.00003155,2016-05-22
80,COVAL,"$367,373.51",$0.0009184,2016-05-22
79,DMD,"$379,319.95",$0.2338,2016-05-22
78,DIEM,"$380,713.28",$0.00001751,2016-05-22
76,YOC,"$407,910.94",$0.02333,2016-05-22
50,NVC,"$1,022,586.69",$0.7382,2016-05-22
25,XCP,"$4,397,271.44",$1.67,2016-05-22
48,MINT,"$1,112,783.28",$0.00004824,2016-05-22
21,NXT,"$6,005,214.78",$0.006005,2016-05-22
20,YBC,"$6,612,205.28",$2.20,2016-05-22
19,EMC,"$6,682,888.61",$0.177,2016-05-22
18,BCN,"$7,879,094.08",$0.00004374,2016-05-22
17,PPC,"$8,209,540.57",$0.354,2016-05-22
16,AMP,"$8,303,968.58",$0.04493,2016-05-22
15,XLM,"$8,921,705.18",$0.001626,2016-05-22
14,BTS,"$8,935,583.29",$0.003492,2016-05-22
13,FCT,"$9,907,445.74",$1.13,2016-05-22
12,XMR,"$11,128,231.92",$0.9388,2016-05-22
11,TIPS,"$15,058,674.37",$0.00003558,2016-05-22
10,STEEM,"$15,118,964.34",$0.428,2016-05-22
9,XEM,"$15,285,271.10",$0.001698,2016-05-22
8,DGD,"$18,525,491.71",$9.26,2016-05-22
7,DOGE,"$23,430,354.62",$0.0002243,2016-05-22
6,MAID,"$27,172,567.24",$0.06004,2016-05-22
5,DASH,"$52,345,239.75",$8.10,2016-05-22
4,LTC,"$180,377,246.21",$3.93,2016-05-22
3,XRP,"$206,991,068.87",$0.005936,2016-05-22
2,ETH,"$1,146,980,280.45",$14.29,2016-05-22
1,BTC,"$6,842,086,072.31",$439.32,2016-05-22
22,NMC,"$5,127,555.17",$0.357,2016-05-22
23,RVR,"$4,614,449.32",$0.1465,2016-05-22
24,SC,"$4,439,420.45",$0.0003137,2016-05-22
99,BITUSD,"$103,644.27",$0.9592,2016-05-22
47,START,"$1,115,547.60",$0.02729,2016-05-22
46,RDD,"$1,193,997.87",$0.00004248,2016-05-22
45,XVC,"$1,278,658.24",$0.08949,2016-05-22
44,CLAM,"$1,353,871.59",$0.7802,2016-05-22
43,MONA,"$1,497,156.62",$0.04479,2016-05-22
42,AUR,"$1,526,172.13",$0.1881,2016-05-22
41,SLR,"$1,578,204.06",$0.04601,2016-05-22
40,GAME,"$1,721,963.11",$0.03124,2016-05-22
39,NSR,"$1,849,677.00",$0.00225,2016-05-22
38,CREVA,"$1,851,505.47",$0.07601,2016-05-22
49,EAC,"$1,068,493.49",$0.0001143,2016-05-22
37,BLK,"$1,874,093.79",$0.02484,2016-05-22
35,DGB,"$2,031,432.13",$0.000312,2016-05-22
34,DCR,"$2,473,518.80",$1.45,2016-05-22
33,VASH,"$2,803,597.70",$0.007003,2016-05-22
32,GRC,"$2,823,908.31",$0.007502,2016-05-22
31,SYS,"$3,127,373.48",$0.007294,2016-05-22
30,XAUR,"$3,130,415.64",$418.14,2016-05-22
29,RBY,"$3,348,057.99",$0.1452,2016-05-22
28,SJCX,"$4,062,691.88",$0.08204,2016-05-22
27,AGRS,"$4,080,930.77",$0.09717,2016-05-22
26,FTC,"$4,280,734.00",$0.01748,2016-05-22
36,USDT,"$1,951,591.00",$1.00,2016-05-22
100,TRUMP,"$97,203.89",$0.01495,2016-05-22
75,GCR,"$461,178.33",$0.00457,2016-05-22
102,BITCNY,"$91,132.01",$0.1476,2016-05-22
174,XTC,"$164,955.17",$0.00165,2016-05-22
173,NAUT,"$165,082.16",$0.0215,2016-05-22
172,DEM,"$165,759.69",$0.008345,2016-05-22
171,SKYNET,"$177,747.44",$0.1988,2016-05-22
170,FLO,"$177,871.79",$0.001441,2016-05-22
169,CV2,"$183,028.75",$0.000008789,2016-05-22
168,XC,"$185,023.12",$0.03258,2016-05-22
167,VOOT,"$185,713.46",$0.002681,2016-05-22
166,WBB,"$189,592.78",$0.1186,2016-05-22
165,I0C,"$194,420.21",$0.00929,2016-05-22
164,MAX,"$194,704.58",$0.004696,2016-05-22
163,LQD,"$194,981.01",$0.5706,2016-05-22
162,TAG,"$212,590.40",$0.04735,2016-05-22
161,TIX,"$218,773.41",$0.000003271,2016-05-22
160,PTS,"$228,509.71",$0.0002285,2016-05-22
159,CSC,"$234,101.98",$0.006182,2016-05-22
158,MOON,"$249,555.47",$0.00000117,2016-05-22
157,BITS,"$266,073.19",$0.06572,2016-05-22
156,LXC,"$271,747.89",$0.02777,2016-05-22
155,BURST,"$273,524.61",$0.0001913,2016-05-22
154,NAV,"$300,928.68",$0.005049,2016-05-22
175,SILK,"$157,668.51",$0.003603,2016-05-22
176,HODL,"$157,149.69",$0.0307,2016-05-22
177,POT,"$150,088.02",$0.0007045,2016-05-22
178,XST,"$149,433.36",$0.006291,2016-05-22
101,BYC,"$94,732.12",$0.08877,2016-05-22
199,PND,"$111,233.58",$0.000003421,2016-05-22
198,ADC,"$111,287.18",$0.0001451,2016-05-22
197,GLC,"$111,568.66",$0.002988,2016-05-22
196,NET,"$114,257.41",$0.0001851,2016-05-22
195,MI,"$115,487.87",$0.0002856,2016-05-22
194,ABY,"$115,969.33",$0.0001743,2016-05-22
193,INDEX,"$115,988.17",$342.76,2016-05-22
192,ERC,"$117,995.77",$0.00127,2016-05-22
191,MED,"$120,031.92",$0.002969,2016-05-22
153,ANC,"$310,128.43",$0.147,2016-05-22
190,JLH,"$120,104.00",$0.01201,2016-05-22
188,CANN,"$125,227.65",$0.001622,2016-05-22
187,XMY,"$125,577.07",$0.00009528,2016-05-22
186,VIA,"$126,132.18",$0.006016,2016-05-22
185,HMP,"$128,194.08",$0.00009875,2016-05-22
184,NRS,"$128,467.67",$0.05185,2016-05-22
183,SMLY,"$128,832.41",$0.000005092,2016-05-22
182,2GIVE,"$129,572.40",$0.0002591,2016-05-22
181,STS,"$130,546.64",$0.000231,2016-05-22
180,XPB,"$132,446.39",$0.006148,2016-05-22
179,CNMT,"$138,096.66",$0.05273,2016-05-22
189,SPR,"$120,686.09",$0.02392,2016-05-22
152,IXC,"$322,624.43",$0.01536,2016-05-22
200,HYP,"$109,302.45",$0.0002833,2016-05-22
150,UNO,"$351,341.71",$1.78,2016-05-22
123,SCOT,"$1,612,752.09",$0.001613,2016-05-22
122,JACK,"$1,845,572.79",$0.000004426,2016-05-22
121,BCY,"$2,007,730.30",$0.04742,2016-05-22
120,MTR,$507.38,$0.001687,2016-05-22
119,CAB,"$6,919.34",$0.000659,2016-05-22
118,PONZI,"$7,357.64",$0.02606,2016-05-22
117,BLRY,"$12,399.14",$0.002197,2016-05-22
116,RHC,"$13,136.15",$0.07229,2016-05-22
115,XPTX,"$17,429.00",$0.3075,2016-05-22
114,METAL,"$22,986.93",$0.0002988,2016-05-22
113,LOG,"$27,894.91",$0.003472,2016-05-22
112,EGC,"$35,327.82",$0.004582,2016-05-22
111,INFX,"$45,880.21",$0.02742,2016-05-22
110,ADZ,"$48,276.02",$0.02286,2016-05-22
109,FRN,"$50,187.76",$0.03691,2016-05-22
108,UFO,"$71,185.47",$0.00003076,2016-05-22
107,KR,"$74,180.30",$0.02665,2016-05-22
106,XHI,"$74,352.25",$0.02942,2016-05-22
105,HYPER,"$78,787.96",$0.01301,2016-05-22
104,SPRTS,"$78,962.23",$0.00003516,2016-05-22
151,CLOAK,"$349,766.60",$0.07342,2016-05-22
124,BLU,"$1,287,859.60",$0.002254,2016-05-22
125,BTCD,"$1,205,162.41",$0.9513,2016-05-22
103,C2,"$83,085.41",$0.0008311,2016-05-22
142,SWARM,"$411,093.28",$0.004113,2016-05-22
149,BLOCK,"$370,896.58",$0.09485,2016-05-22
148,DGC,"$372,391.69",$0.01123,2016-05-22
147,ZEIT,"$378,558.77",$0.00001109,2016-05-22
146,APC,"$388,051.88",$0.01741,2016-05-22
145,NEU,"$397,021.48",$0.001217,2016-05-22
144,BAY,"$398,518.45",$0.0003967,2016-05-22
143,UNC,"$410,007.47",$0.04888,2016-05-22
141,DEX,"$414,360.88",$0.4144,2016-05-22
140,ZET,"$449,411.93",$0.00274,2016-05-22
139,AMBER,"$473,558.77",$0.0109,2016-05-22
138,AC,"$474,476.48",$0.00105,2016-05-22
126,RBT,"$1,178,593.99",$0.01032,2016-05-22
136,GEMZ,"$559,784.66",$0.006351,2016-05-22
137,NOTE,"$544,918.06",$0.004914,2016-05-22
128,UNITY,"$1,165,405.42",$1.43,2016-05-22
129,QRK,"$954,144.39",$0.003815,2016-05-22
130,OMNI,"$854,309.99",$1.55,2016-05-22
131,VRC,"$807,841.10",$0.02928,2016-05-22
127,BKS,"$1,177,275.77",$6.25,2016-05-22
133,PLS,"$735,002.34",$0.0003773,2016-05-22
134,FAIR,"$720,180.04",$0.01372,2016-05-22
135,FC2,"$659,405.23",$0.00658,2016-05-22
132,KLC,"$750,664.61",$0.000167,2016-05-22
64,WDC,"$727,415.94",$0.007034,2016-05-29
72,XDN,"$598,049.15",$0.00008717,2016-05-29
71,OBITS,"$625,535.27",$0.09185,2016-05-29
70,MEC,"$632,469.12",$0.01942,2016-05-29
69,BILS,"$639,782.58",$0.0006398,2016-05-29
68,EL,"$649,138.72",$0.07105,2016-05-29
67,IOC,"$681,635.06",$0.04193,2016-05-29
66,RADS,"$690,750.75",$0.2488,2016-05-29
65,YOC,"$716,077.70",$0.03999,2016-05-29
97,RIC,"$257,310.32",$0.01086,2016-05-29
52,NVC,"$1,045,817.63",$0.7518,2016-05-29
62,USNBT,"$747,946.45",$0.9879,2016-05-29
61,XSI,"$770,908.27",$0.08332,2016-05-29
60,IFC,"$798,225.24",$0.000008811,2016-05-29
59,VTC,"$833,490.11",$0.03612,2016-05-29
58,OMNI,"$889,107.03",$1.61,2016-05-29
57,VRC,"$891,025.91",$0.03229,2016-05-29
56,SDC,"$894,105.65",$0.1367,2016-05-29
55,START,"$899,350.90",$0.02189,2016-05-29
54,RDD,"$952,430.14",$0.00003388,2016-05-29
53,QRK,"$1,028,218.71",$0.004111,2016-05-29
63,BOST,"$739,259.31",$0.06238,2016-05-29
73,NLG,"$584,476.75",$0.001911,2016-05-29
85,ANC,"$399,625.72",$0.1894,2016-05-29
75,ZET,"$565,995.18",$0.00345,2016-05-29
51,MINT,"$1,092,026.15",$0.00004732,2016-05-29
96,NEU,"$261,291.80",$0.0007989,2016-05-29
95,BURST,"$263,027.88",$0.0001839,2016-05-29
94,JINN,"$266,851.30",$4.55,2016-05-29
93,SIB,"$269,241.29",$0.02609,2016-05-29
92,BLOCK,"$274,978.28",$0.07032,2016-05-29
91,NAV,"$290,811.94",$0.004879,2016-05-29
90,XVG,"$305,117.50",$0.00002647,2016-05-29
89,DIEM,"$342,753.10",$0.00001577,2016-05-29
88,SFT,"$349,889.09",$0.0001629,2016-05-29
87,VTA,"$371,113.32",$0.00003156,2016-05-29
86,DMD,"$384,208.81",$0.2358,2016-05-29
84,COVAL,"$426,770.98",$0.001067,2016-05-29
83,APC,"$427,746.77",$0.01919,2016-05-29
82,UNC,"$447,240.44",$0.05332,2016-05-29
81,NXS,"$471,142.47",$0.01245,2016-05-29
80,DGC,"$482,681.74",$0.01448,2016-05-29
79,CURE,"$491,091.50",$0.01858,2016-05-29
78,GCR,"$492,882.61",$0.004883,2016-05-29
77,ZCC,"$535,021.15",$0.008677,2016-05-29
76,EXP,"$559,926.09",$0.271,2016-05-29
74,QORA,"$578,097.75",$0.00005781,2016-05-29
50,XPM,"$1,092,348.44",$0.07438,2016-05-29
1,BTC,"$8,209,057,786.06",$526.23,2016-05-29
48,MONA,"$1,141,005.44",$0.03381,2016-05-29
21,AMP,"$6,469,303.92",$0.03501,2016-05-29
20,NXT,"$6,684,962.34",$0.006685,2016-05-29
19,FCT,"$7,145,436.62",$0.8163,2016-05-29
18,YBC,"$7,367,754.52",$2.45,2016-05-29
17,XLM,"$8,210,762.72",$0.001497,2016-05-29
16,BTS,"$8,537,806.25",$0.003335,2016-05-29
15,PPC,"$8,967,994.20",$0.3864,2016-05-29
14,XMR,"$10,587,892.05",$0.8817,2016-05-29
13,TIPS,"$12,118,089.43",$0.00002858,2016-05-29
12,XEM,"$14,833,246.59",$0.001648,2016-05-29
11,DGD,"$16,825,696.95",$8.41,2016-05-29
10,STEEM,"$18,676,993.53",$0.4506,2016-05-29
9,DOGE,"$24,869,504.91",$0.0002379,2016-05-29
8,MAID,"$28,887,258.08",$0.06383,2016-05-29
7,LSK,"$37,733,700.87",$0.3773,2016-05-29
6,DASH,"$53,072,131.66",$8.19,2016-05-29
5,DAO,"$137,240,494.95",$0.117,2016-05-29
4,XRP,"$197,443,846.20",$0.005662,2016-05-29
3,LTC,"$212,056,265.06",$4.61,2016-05-29
2,ETH,"$994,351,514.54",$12.35,2016-05-29
98,SRC,"$247,703.66",$0.04326,2016-05-29
22,EMC,"$6,300,199.87",$0.1667,2016-05-29
23,BCN,"$6,249,386.73",$0.00003465,2016-05-29
24,NMC,"$5,216,906.63",$0.3619,2016-05-29
25,SJCX,"$4,875,470.95",$0.09846,2016-05-29
47,BTCD,"$1,238,592.25",$0.9764,2016-05-29
46,EAC,"$1,240,202.15",$0.0001327,2016-05-29
45,GAME,"$1,375,654.03",$0.02488,2016-05-29
44,NSR,"$1,383,297.19",$0.001682,2016-05-29
43,FTC,"$1,389,465.49",$0.01128,2016-05-29
42,XVC,"$1,428,414.72",$0.09997,2016-05-29
41,AUR,"$1,519,885.22",$0.1867,2016-05-29
40,CREVA,"$1,559,322.99",$0.06272,2016-05-29
39,DGB,"$1,928,340.89",$0.0002943,2016-05-29
38,USDT,"$1,951,591.00",$1.00,2016-05-29
49,CLAM,"$1,126,074.74",$0.6451,2016-05-29
37,BLK,"$2,115,519.53",$0.02804,2016-05-29
35,SYS,"$2,363,071.17",$0.005512,2016-05-29
34,DCR,"$2,573,432.70",$1.46,2016-05-29
33,SLR,"$2,818,914.68",$0.08216,2016-05-29
32,VASH,"$3,109,391.74",$0.007767,2016-05-29
31,XAUR,"$3,378,291.64",$451.25,2016-05-29
30,SC,"$3,782,296.22",$0.0002619,2016-05-29
29,XCP,"$4,139,046.11",$1.58,2016-05-29
28,RVR,"$4,426,033.79",$0.1405,2016-05-29
27,RBY,"$4,506,964.60",$0.1952,2016-05-29
26,AGRS,"$4,689,256.40",$0.1116,2016-05-29
36,GRC,"$2,240,133.91",$0.005947,2016-05-29
99,DBIC,"$244,972.80",$0.04177,2016-05-29
175,PND,"$152,245.71",$0.000004682,2016-05-29
101,MAX,"$233,351.85",$0.005628,2016-05-29
173,LXC,"$164,792.76",$0.01683,2016-05-29
172,CSC,"$166,181.59",$0.004378,2016-05-29
171,ORB,"$167,547.67",$0.06469,2016-05-29
170,XTC,"$177,846.84",$0.001778,2016-05-29
169,XC,"$179,708.15",$0.03163,2016-05-29
168,SKYNET,"$198,464.99",$0.2219,2016-05-29
167,LQD,"$199,577.87",$0.584,2016-05-29
166,CBX,"$223,134.51",$0.2285,2016-05-29
165,NOTE,"$239,808.76",$0.002162,2016-05-29
164,TIX,"$243,471.75",$0.000003641,2016-05-29
163,KOBO,"$254,560.82",$0.01048,2016-05-29
162,MOON,"$257,069.53",$0.000001205,2016-05-29
161,WBB,"$260,872.52",$0.1617,2016-05-29
160,I0C,"$285,453.58",$0.01364,2016-05-29
159,BITS,"$290,785.50",$0.07182,2016-05-29
158,BAY,"$351,586.12",$0.00035,2016-05-29
157,UNO,"$367,791.11",$1.87,2016-05-29
156,CLOAK,"$402,302.52",$0.08443,2016-05-29
155,ZEIT,"$403,006.58",$0.0000117,2016-05-29
154,BLU,"$405,412.40",$0.0007095,2016-05-29
153,DEX,"$414,468.77",$0.4145,2016-05-29
174,CV2,"$156,909.98",$0.000007525,2016-05-29
176,TRUST,"$151,439.38",$0.00472,2016-05-29
177,POT,"$149,224.20",$0.0007003,2016-05-29
178,UBQ,"$145,248.60",$0.04066,2016-05-29
100,TAG,"$241,140.67",$0.05332,2016-05-29
199,ECC,"$100,856.73",$0.00000508,2016-05-29
198,UTC,"$103,767.98",$0.003217,2016-05-29
197,NXTV,"$109,633.67",$0.1096,2016-05-29
196,VIA,"$110,157.14",$0.005238,2016-05-29
195,JLH,"$110,302.17",$0.01103,2016-05-29
194,BBR,"$111,467.56",$0.01536,2016-05-29
193,FUND,"$111,973.41",$0.112,2016-05-29
192,ERC,"$115,624.07",$0.001245,2016-05-29
191,ENRG,"$116,625.09",$0.0009723,2016-05-29
152,SWARM,"$466,560.97",$0.004668,2016-05-29
190,ADC,"$117,315.39",$0.0001529,2016-05-29
188,NRS,"$118,492.40",$0.04783,2016-05-29
187,MRC,"$120,362.41",$0.000006546,2016-05-29
186,CNMT,"$122,436.31",$0.0468,2016-05-29
185,PTS,"$126,139.13",$0.0001261,2016-05-29
184,XPB,"$126,590.60",$0.005876,2016-05-29
183,GLC,"$128,223.79",$0.003433,2016-05-29
182,FIMK,"$137,604.29",$0.0003029,2016-05-29
181,FLO,"$140,189.35",$0.001133,2016-05-29
180,CANN,"$144,132.68",$0.001866,2016-05-29
179,SMLY,"$145,174.24",$0.000005738,2016-05-29
189,XPY,"$117,669.95",$0.0102,2016-05-29
151,AC,"$472,850.22",$0.001038,2016-05-29
200,NET,"$100,383.39",$0.0001626,2016-05-29
149,XCR,"$498,775.44",$0.004988,2016-05-29
122,TX,"$80,040.39",$0.01466,2016-05-29
